REPORT_DT,WO_CREATE_DT,WO_NUM,LABEL,DEAL_NUM,DEAL_DESC,DEAL_QTY,QTY_REQ,FG_ITEM,PRIM_SUFFIX,DIST_SUFFIX,PKG_SUFFIX,ITEM_DESC,FG_ITEM_QTY,DUE_SHIP_DT,PIPELINE_DEAL,ORDER_STATUS,BULK_ITEM,BULK_QTY,MFGID,LOCATION,SCHEDULE_DT,INITIAL,CUST_SEGMENT,COMMENTS,DEAL_PRICE,MONTH,YEAR,INITIAL_DFU,DISPLY_PIPELINE,WK_DEAL_INV,WK_DEAL_QTY,CUSTOMER,WK_NUMBER,DC_TGT_DUE_DT,FG_AVAIL_DT,BULK_AVAIL_DT,BULK_MFG,FG_AVAIL_WK,BULK_AVAIL_WK,FG_WK_YEAR,BULK_WK_YEAR,DEAL_WK_YEAR,FG_WK_OF,BULK_WK_OF,WK_START_OF,ACC_DNA_AFTR_SCH,DEAL_BRAND,DOSAGE,BRAND,WO_STATUS,CHANNEL,PKG_ENVIRONMENT,BULK_DESC,DFU
28-Mar-19,12-Feb-19,71629,DE,56686,56686- Description,1,3,80390,0055,0050,0055,80390 - Description,3,04-Mar-19, PIPELINE,UNFRMD,,0,,46,,OR,756248,756248 - Comments,0,MAR,2019,80390_0055_0050,Pipeline,0,0,CUSTOMER 48,10,04-Mar-19,04-Mar-19,04-Mar-19,0,10,10,10_2019,10_2019,10_2019,25-FEB-19,25-FEB-19,25-FEB-19,ACCOUNT DESC 49,BRAND 8,SFG,OPTIMAL SOLUTIONS,,WHOLESALE,EU,,80390_0055_0050
28-Mar-19,12-Feb-19,71629,DE,56686,56686- Description,1,3,80448,0055,0050,0055,80448 - Description,3,04-Mar-19, PIPELINE,UNFRMD,,0,,46,,OR,756248,756248 - Comments,0,MAR,2019,80448_0055_0050,Pipeline,0,0,CUSTOMER 48,10,04-Mar-19,04-Mar-19,04-Mar-19,0,10,10,10_2019,10_2019,10_2019,25-FEB-19,25-FEB-19,25-FEB-19,ACCOUNT DESC 49,BRAND 8,TAB,SUNDOWN ORGANICS,,WHOLESALE,EU,,80448_0055_0050
28-Mar-19,12-Feb-19,71629,DE,56686,56686- Description,1,3,80451,0055,0050,0055,80451 - Description,3,04-Mar-19, PIPELINE,UNFRMD,,0,,46,,OR,756248,756248 - Comments,0,MAR,2019,80451_0055_0050,Pipeline,0,0,CUSTOMER 48,10,04-Mar-19,04-Mar-19,04-Mar-19,0,10,10,10_2019,10_2019,10_2019,25-FEB-19,25-FEB-19,25-FEB-19,ACCOUNT DESC 49,BRAND 8,TAB,SUNDOWN ORGANICS,,WHOLESALE,EU,,80451_0055_0050
28-Mar-19,12-Feb-19,71629,DE,56686,56686- Description,1,3,80452,0055,0050,0055,80452 - Description,3,04-Mar-19, PIPELINE,UNFRMD,,0,,46,,OR,756248,756248 - Comments,0,MAR,2019,80452_0055_0050,Pipeline,0,0,CUSTOMER 48,10,04-Mar-19,04-Mar-19,04-Mar-19,0,10,10,10_2019,10_2019,10_2019,25-FEB-19,25-FEB-19,25-FEB-19,ACCOUNT DESC 49,BRAND 8,TAB,SUNDOWN ORGANICS,,WHOLESALE,EU,,80452_0055_0050
28-Mar-19,12-Feb-19,71629,DE,56686,56686- Description,1,3,80453,0055,0050,0055,80453 - Description,3,04-Mar-19, PIPELINE,UNFRMD,,0,,46,,OR,756248,756248 - Comments,0,MAR,2019,80453_0055_0050,Pipeline,0,0,CUSTOMER 48,10,04-Mar-19,04-Mar-19,04-Mar-19,0,10,10,10_2019,10_2019,10_2019,25-FEB-19,25-FEB-19,25-FEB-19,ACCOUNT DESC 49,BRAND 8,TAB,SUNDOWN ORGANICS,,WHOLESALE,EU,,80453_0055_0050
28-Mar-19,12-Feb-19,71629,DE,56686,56686- Description,1,3,80454,0055,0050,0055,80454 - Description,3,04-Mar-19, PIPELINE,UNFRMD,,0,,46,,OR,756248,756248 - Comments,0,MAR,2019,80454_0055_0050,Pipeline,0,0,CUSTOMER 48,10,04-Mar-19,04-Mar-19,04-Mar-19,0,10,10,10_2019,10_2019,10_2019,25-FEB-19,25-FEB-19,25-FEB-19,ACCOUNT DESC 49,BRAND 8,TAB,SUNDOWN ORGANICS,,WHOLESALE,EU,,80454_0055_0050
28-Mar-19,12-Feb-19,71629,DE,56686,56686- Description,1,3,80455,0055,0050,0055,80455 - Description,3,04-Mar-19, PIPELINE,UNFRMD,,0,,46,,OR,756248,756248 - Comments,0,MAR,2019,80455_0055_0050,Pipeline,0,0,CUSTOMER 48,10,04-Mar-19,04-Mar-19,04-Mar-19,0,10,10,10_2019,10_2019,10_2019,25-FEB-19,25-FEB-19,25-FEB-19,ACCOUNT DESC 49,BRAND 8,TAB,SUNDOWN ORGANICS,,WHOLESALE,EU,,80455_0055_0050
28-Mar-19,12-Feb-19,71629,DE,56686,56686- Description,1,3,80456,0055,0050,0055,80456 - Description,3,04-Mar-19, PIPELINE,UNFRMD,,0,,46,,OR,756248,756248 - Comments,0,MAR,2019,80456_0055_0050,Pipeline,0,0,CUSTOMER 48,10,04-Mar-19,04-Mar-19,04-Mar-19,0,10,10,10_2019,10_2019,10_2019,25-FEB-19,25-FEB-19,25-FEB-19,ACCOUNT DESC 49,BRAND 8,TAB,SUNDOWN ORGANICS,,WHOLESALE,EU,,80456_0055_0050
28-Mar-19,12-Feb-19,71629,DE,56686,56686- Description,1,3,80457,0055,0050,0055,80457 - Description,3,04-Mar-19, PIPELINE,UNFRMD,,0,,46,,OR,756248,756248 - Comments,0,MAR,2019,80457_0055_0050,Pipeline,0,0,CUSTOMER 48,10,04-Mar-19,04-Mar-19,04-Mar-19,0,10,10,10_2019,10_2019,10_2019,25-FEB-19,25-FEB-19,25-FEB-19,ACCOUNT DESC 49,BRAND 8,TAB,SUNDOWN ORGANICS,,WHOLESALE,EU,,80457_0055_0050
28-Mar-19,12-Feb-19,71629,DE,56686,56686- Description,1,3,80458,0055,0050,0055,80458 - Description,3,04-Mar-19, PIPELINE,UNFRMD,,0,,46,,OR,756248,756248 - Comments,0,MAR,2019,80458_0055_0050,Pipeline,0,0,CUSTOMER 48,10,04-Mar-19,04-Mar-19,04-Mar-19,0,10,10,10_2019,10_2019,10_2019,25-FEB-19,25-FEB-19,25-FEB-19,ACCOUNT DESC 13,BRAND 8,TAB,SUNDOWN ORGANICS,,WHOLESALE,EU,,80458_0055_0050
28-Mar-19,12-Feb-19,71629,DE,56686,56686- Description,1,3,80459,0055,0050,0055,80459 - Description,3,04-Mar-19, PIPELINE,UNFRMD,,0,,46,,OR,756248,756248 - Comments,0,MAR,2019,80459_0055_0050,Pipeline,0,0,CUSTOMER 48,10,04-Mar-19,04-Mar-19,04-Mar-19,0,10,10,10_2019,10_2019,10_2019,25-FEB-19,25-FEB-19,25-FEB-19,ACCOUNT DESC 49,BRAND 8,TAB,SUNDOWN ORGANICS,,WHOLESALE,EU,,80459_0055_0050
28-Mar-19,12-Feb-19,71629,DE,56686,56686- Description,1,3,80462,0055,0050,0055,80462 - Description,3,04-Mar-19, PIPELINE,UNFRMD,,0,,46,,OR,756248,756248 - Comments,0,MAR,2019,80462_0055_0050,Pipeline,0,0,CUSTOMER 48,10,04-Mar-19,04-Mar-19,04-Mar-19,0,10,10,10_2019,10_2019,10_2019,25-FEB-19,25-FEB-19,25-FEB-19,ACCOUNT DESC 49,BRAND 8,TAB,SUNDOWN ORGANICS,,WHOLESALE,EU,,80462_0055_0050
28-Mar-19,12-Feb-19,71629,DE,56686,56686- Description,1,3,80463,0055,0050,0055,80463 - Description,3,04-Mar-19, PIPELINE,UNFRMD,,0,,46,,OR,756248,756248 - Comments,0,MAR,2019,80463_0055_0050,Pipeline,0,0,CUSTOMER 48,10,04-Mar-19,04-Mar-19,04-Mar-19,0,10,10,10_2019,10_2019,10_2019,25-FEB-19,25-FEB-19,25-FEB-19,ACCOUNT DESC 49,BRAND 8,TAB,SUNDOWN ORGANICS,,WHOLESALE,EU,,80463_0055_0050
28-Mar-19,12-Feb-19,71629,DE,56686,56686- Description,1,3,80470,0055,0050,0055,80470 - Description,3,04-Mar-19, PIPELINE,UNFRMD,,0,,46,,OR,756248,756248 - Comments,0,MAR,2019,80470_0055_0050,Pipeline,0,0,CUSTOMER 48,10,04-Mar-19,04-Mar-19,04-Mar-19,0,10,10,10_2019,10_2019,10_2019,25-FEB-19,25-FEB-19,25-FEB-19,ACCOUNT DESC 49,BRAND 8,OTH,OSTEO BI-FLEX,,WHOLESALE,EU,,80470_0055_0050
28-Mar-19,11-Feb-19,71623,DE,56686,56686- Description,1,2625,80961,CVS,CVS,05ZZ,80961 - Description,2625,01-Apr-19, PIPELINE,UNFRMD,2731,262500,REXL,45,,OR,40000650,40000650 - Comments,0,APR,2019,80961_CVS_CVS,Pipeline,0,0,CUSTOMER 11,14,01-Apr-19,01-Apr-19,01-Apr-19,REXL,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 80,BRAND 8,CAP,PRIVATE,,WHOLESALE,US,2731 - Description,80961_CVS_CVS
28-Mar-19,11-Feb-19,71624,DE,56686,56686- Description,1,1125,80961,CVS,CVSN,05ZZ,80961 - Description,1125,01-Apr-19, PIPELINE,UNFRMD,2731,112500,REXL,46,,OR,40000650,40000650 - Comments,0,APR,2019,80961_CVS_CVSN,Pipeline,0,0,CUSTOMER 11,14,01-Apr-19,01-Apr-19,01-Apr-19,REXL,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 12,BRAND 8,CAP,PRIVATE,,WHOLESALE,US,2731 - Description,80961_CVS_CVSN
28-Mar-19,08-Feb-19,71563,DE,56686,56686- Description,1,2,1057,SOLG,SOLW,05X3,1057 - Description,2,06-May-19, PIPELINE,UNFRMD,3230,120,CAPS,46,,OR,364719000,364719000 - Comments,0,MAY,2019,1057_SOLG_SOLW,Pipeline,0,0,CUSTOMER 18,19,06-May-19,06-May-19,06-May-19,CAPS,19,19,19_2019,19_2019,19_2019,29-APR-19,29-APR-19,29-APR-19,ACCOUNT DESC 18,BRAND 8,SFG,SOLGAR HERBS & VITAMINS,,WHOLESALE,US,3230 - Description,1057_SOLG_SOLW
28-Mar-19,08-Feb-19,71563,DE,56686,56686- Description,1,1,1205,SOLG,SOLW,05X3,1205 - Description,1,06-May-19, PIPELINE,UNFRMD,52795,120,SLGR,46,,OR,364719000,364719000 - Comments,0,MAY,2019,1205_SOLG_SOLW,Pipeline,0,0,CUSTOMER 18,19,06-May-19,06-May-19,06-May-19,SLGR,19,19,19_2019,19_2019,19_2019,29-APR-19,29-APR-19,29-APR-19,ACCOUNT DESC 19,BRAND 8,TAB,SOLGAR HERBS & VITAMINS,,WHOLESALE,US,52795 - Description,1205_SOLG_SOLW
28-Mar-19,08-Feb-19,71563,DE,56686,56686- Description,1,1,1941,SOLG,SOLW,05X3,1941 - Description,1,06-May-19, PIPELINE,UNFRMD,71940,100,SLGR,46,,OR,364719000,364719000 - Comments,0,MAY,2019,1941_SOLG_SOLW,Pipeline,0,0,CUSTOMER 18,19,06-May-19,06-May-19,06-May-19,SLGR,19,19,19_2019,19_2019,19_2019,29-APR-19,29-APR-19,29-APR-19,ACCOUNT DESC 19,BRAND 8,TAB,SOLGAR HERBS & VITAMINS,,WHOLESALE,US,71940 - Description,1941_SOLG_SOLW
28-Mar-19,08-Feb-19,71563,DE,56686,56686- Description,1,17,1945,SOLG,SOLW,05X3,1945 - Description,17,06-May-19, PIPELINE,UNFRMD,71944,1700,SLGR,46,,OR,364719000,364719000 - Comments,0,MAY,2019,1945_SOLG_SOLW,Pipeline,0,0,CUSTOMER 18,19,06-May-19,06-May-19,06-May-19,SLGR,19,19,19_2019,19_2019,19_2019,29-APR-19,29-APR-19,29-APR-19,ACCOUNT DESC 19,BRAND 8,TAB,SOLGAR HERBS & VITAMINS,,WHOLESALE,US,71944 - Description,1945_SOLG_SOLW
28-Mar-19,08-Feb-19,71563,DE,56686,56686- Description,1,1,2313,SOLG,SOLW,05X3,2313 - Description,1,06-May-19, PIPELINE,UNFRMD,72313,60,SLGR,46,,OR,364719000,364719000 - Comments,0,MAY,2019,2313_SOLG_SOLW,Pipeline,0,0,CUSTOMER 18,19,06-May-19,06-May-19,06-May-19,SLGR,19,19,19_2019,19_2019,19_2019,29-APR-19,29-APR-19,29-APR-19,ACCOUNT DESC 19,BRAND 8,TAB,SOLGAR HERBS & VITAMINS,,WHOLESALE,US,72313 - Description,2313_SOLG_SOLW
28-Mar-19,08-Feb-19,71563,DE,56686,56686- Description,1,1,31045,SOLG,SOLW,05X3,31045 - Description,1,06-May-19, PIPELINE,UNFRMD,31043,30,ABCD,46,,OR,364719000,364719000 - Comments,0,MAY,2019,31045_SOLG_SOLW,Pipeline,0,0,CUSTOMER 18,19,06-May-19,06-May-19,06-May-19,ABCD,19,19,19_2019,19_2019,19_2019,29-APR-19,29-APR-19,29-APR-19,ACCOUNT DESC 19,BRAND 8,CAP,SOLGAR HERBS & VITAMINS,,WHOLESALE,US,31043 - Description,31045_SOLG_SOLW
28-Mar-19,08-Feb-19,71563,DE,56686,56686- Description,1,1,35831,SOLG,SOLW,SOLG,35831 - Description,1,06-May-19, PIPELINE,UNFRMD,,16,,46,,OR,364719000,364719000 - Comments,0,MAY,2019,35831_SOLG_SOLW,Pipeline,0,0,CUSTOMER 18,19,06-May-19,06-May-19,06-May-19,0,19,19,19_2019,19_2019,19_2019,29-APR-19,29-APR-19,29-APR-19,ACCOUNT DESC 19,BRAND 8,LIQ,SOLGAR HERBS & VITAMINS,,WHOLESALE,EU,,35831_SOLG_SOLW
28-Mar-19,08-Feb-19,71563,DE,56686,56686- Description,1,2,35832,SOLG,SOLW,SOLG,35832 - Description,2,06-May-19, PIPELINE,UNFRMD,,32,,46,,OR,364719000,364719000 - Comments,0,MAY,2019,35832_SOLG_SOLW,Pipeline,0,0,CUSTOMER 18,19,06-May-19,06-May-19,06-May-19,0,19,19,19_2019,19_2019,19_2019,29-APR-19,29-APR-19,29-APR-19,ACCOUNT DESC 19,BRAND 8,LIQ,SOLGAR HERBS & VITAMINS,,WHOLESALE,EU,,35832_SOLG_SOLW
28-Mar-19,08-Feb-19,71619,DE,56686,56686- Description,1,1,1945,SOLG,SOLG,05X3,1945 - Description,1,06-May-19, PIPELINE,UNFRMD,71944,100,SLGR,45,,OR,354649000,354649000 - Comments,0,MAY,2019,1945_SOLG_SOLG,Pipeline,0,0,CUSTOMER 20,19,06-May-19,06-May-19,06-May-19,SLGR,19,19,19_2019,19_2019,19_2019,29-APR-19,29-APR-19,29-APR-19,ACCOUNT DESC 20,BRAND 8,TAB,SOLGAR HERBS & VITAMINS,,WHOLESALE,US,71944 - Description,1945_SOLG_SOLG
28-Mar-19,08-Feb-19,71619,DE,56686,56686- Description,1,1,31045,SOLG,SOLG,05X3,31045 - Description,1,06-May-19, PIPELINE,UNFRMD,31043,30,ABCD,45,,OR,354649000,354649000 - Comments,0,MAY,2019,31045_SOLG_SOLG,Pipeline,0,0,CUSTOMER 20,19,06-May-19,06-May-19,06-May-19,ABCD,19,19,19_2019,19_2019,19_2019,29-APR-19,29-APR-19,29-APR-19,ACCOUNT DESC 21,BRAND 8,CAP,SOLGAR HERBS & VITAMINS,,WHOLESALE,US,31043 - Description,31045_SOLG_SOLG
28-Mar-19,08-Feb-19,71619,DE,56686,56686- Description,1,1,35831,SOLG,SOLG,SOLG,35831 - Description,1,06-May-19, PIPELINE,UNFRMD,,16,,45,,OR,354649000,354649000 - Comments,0,MAY,2019,35831_SOLG_SOLG,Pipeline,0,0,CUSTOMER 20,19,06-May-19,06-May-19,06-May-19,0,19,19,19_2019,19_2019,19_2019,29-APR-19,29-APR-19,29-APR-19,ACCOUNT DESC 21,BRAND 8,LIQ,SOLGAR HERBS & VITAMINS,,WHOLESALE,EU,,35831_SOLG_SOLG
28-Mar-19,08-Feb-19,71619,DE,56686,56686- Description,1,1,35832,SOLG,SOLG,SOLG,35832 - Description,1,06-May-19, PIPELINE,UNFRMD,,16,,45,,OR,354649000,354649000 - Comments,0,MAY,2019,35832_SOLG_SOLG,Pipeline,0,0,CUSTOMER 20,19,06-May-19,06-May-19,06-May-19,0,19,19,19_2019,19_2019,19_2019,29-APR-19,29-APR-19,29-APR-19,ACCOUNT DESC 21,BRAND 8,LIQ,SOLGAR HERBS & VITAMINS,,WHOLESALE,EU,,35832_SOLG_SOLG
28-Mar-19,08-Feb-19,71619,DE,56686,56686- Description,1,1,35833,SOLG,SOLG,SOLG,35833 - Description,1,06-May-19, PIPELINE,UNFRMD,,16,,45,,OR,354649000,354649000 - Comments,0,MAY,2019,35833_SOLG_SOLG,Pipeline,0,0,CUSTOMER 20,19,06-May-19,06-May-19,06-May-19,0,19,19,19_2019,19_2019,19_2019,29-APR-19,29-APR-19,29-APR-19,ACCOUNT DESC 21,BRAND 8,LIQ,SOLGAR HERBS & VITAMINS,,WHOLESALE,EU,,35833_SOLG_SOLG
28-Mar-19,08-Feb-19,71619,DE,56686,56686- Description,1,1,52551,SOLG,SOLG,05X3,52551 - Description,1,06-May-19, PIPELINE,UNFRMD,55987,120,VNDI,45,,OR,354649000,354649000 - Comments,0,MAY,2019,52551_SOLG_SOLG,Pipeline,0,0,CUSTOMER 20,19,06-May-19,06-May-19,06-May-19,VNDI,19,19,19_2019,19_2019,19_2019,29-APR-19,29-APR-19,29-APR-19,ACCOUNT DESC 21,BRAND 8,GMY,SOLGAR HERBS & VITAMINS,,WHOLESALE,US,55987 - Description,52551_SOLG_SOLG
28-Mar-19,08-Feb-19,71619,DE,56686,56686- Description,1,1,57607,SOLG,SOLG,05X3,57607 - Description,1,06-May-19, PIPELINE,UNFRMD,57600,60,B/N,45,,OR,354649000,354649000 - Comments,0,MAY,2019,57607_SOLG_SOLG,Pipeline,0,0,CUSTOMER 20,19,06-May-19,06-May-19,06-May-19,B/N,19,19,19_2019,19_2019,19_2019,29-APR-19,29-APR-19,29-APR-19,ACCOUNT DESC 21,BRAND 8,GMY,SOLGAR HERBS & VITAMINS,,WHOLESALE,US,57600 - Description,57607_SOLG_SOLG
28-Mar-19,08-Feb-19,71615,DE,56686,56686- Description,1,19,80454,0055,0050,0055,80454 - Description,19,01-Apr-19, PIPELINE,UNFRMD,,0,,46,,OR,329444,329444 - Comments,0,APR,2019,80454_0055_0050,Pipeline,0,0,CUSTOMER 21,14,01-Apr-19,01-Apr-19,01-Apr-19,0,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 13,BRAND 8,TAB,SUNDOWN ORGANICS,,WHOLESALE,EU,,80454_0055_0050
28-Mar-19,08-Feb-19,71615,DE,56686,56686- Description,1,19,80455,0055,0050,0055,80455 - Description,19,01-Apr-19, PIPELINE,UNFRMD,,0,,46,,OR,329444,329444 - Comments,0,APR,2019,80455_0055_0050,Pipeline,0,0,CUSTOMER 21,14,01-Apr-19,01-Apr-19,01-Apr-19,0,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 22,BRAND 8,TAB,SUNDOWN ORGANICS,,WHOLESALE,EU,,80455_0055_0050
28-Mar-19,08-Feb-19,71615,DE,56686,56686- Description,1,19,80456,0055,0050,0055,80456 - Description,19,01-Apr-19, PIPELINE,UNFRMD,,0,,46,,OR,329444,329444 - Comments,0,APR,2019,80456_0055_0050,Pipeline,0,0,CUSTOMER 21,14,01-Apr-19,01-Apr-19,01-Apr-19,0,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 22,BRAND 8,TAB,SUNDOWN ORGANICS,,WHOLESALE,EU,,80456_0055_0050
28-Mar-19,08-Feb-19,71615,DE,56686,56686- Description,1,19,80457,0055,0050,0055,80457 - Description,19,01-Apr-19, PIPELINE,UNFRMD,,0,,46,,OR,329444,329444 - Comments,0,APR,2019,80457_0055_0050,Pipeline,0,0,CUSTOMER 21,14,01-Apr-19,01-Apr-19,01-Apr-19,0,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 22,BRAND 8,TAB,SUNDOWN ORGANICS,,WHOLESALE,EU,,80457_0055_0050
28-Mar-19,08-Feb-19,71615,DE,56686,56686- Description,1,19,80458,0055,0050,0055,80458 - Description,19,01-Apr-19, PIPELINE,UNFRMD,,0,,46,,OR,329444,329444 - Comments,0,APR,2019,80458_0055_0050,Pipeline,0,0,CUSTOMER 21,14,01-Apr-19,01-Apr-19,01-Apr-19,0,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 22,BRAND 8,TAB,SUNDOWN ORGANICS,,WHOLESALE,EU,,80458_0055_0050
28-Mar-19,08-Feb-19,71615,DE,56686,56686- Description,1,19,80459,0055,0050,0055,80459 - Description,19,01-Apr-19, PIPELINE,UNFRMD,,0,,46,,OR,329444,329444 - Comments,0,APR,2019,80459_0055_0050,Pipeline,0,0,CUSTOMER 21,14,01-Apr-19,01-Apr-19,01-Apr-19,0,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 22,BRAND 8,TAB,SUNDOWN ORGANICS,,WHOLESALE,EU,,80459_0055_0050
28-Mar-19,08-Feb-19,71615,DE,56686,56686- Description,1,19,80462,0055,0050,0055,80462 - Description,19,01-Apr-19, PIPELINE,UNFRMD,,0,,46,,OR,329444,329444 - Comments,0,APR,2019,80462_0055_0050,Pipeline,0,0,CUSTOMER 21,14,01-Apr-19,01-Apr-19,01-Apr-19,0,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 22,BRAND 8,TAB,SUNDOWN ORGANICS,,WHOLESALE,EU,,80462_0055_0050
28-Mar-19,08-Feb-19,71615,DE,56686,56686- Description,1,19,80463,0055,0050,0055,80463 - Description,19,01-Apr-19, PIPELINE,UNFRMD,,0,,46,,OR,329444,329444 - Comments,0,APR,2019,80463_0055_0050,Pipeline,0,0,CUSTOMER 21,14,01-Apr-19,01-Apr-19,01-Apr-19,0,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 22,BRAND 8,TAB,SUNDOWN ORGANICS,,WHOLESALE,EU,,80463_0055_0050
28-Mar-19,08-Feb-19,71615,DE,56686,56686- Description,1,10,80467,0055,0050,05NB,80467 - Description,10,01-Apr-19, PIPELINE,UNFRMD,6555,900,CAPS,46,,OR,329444,329444 - Comments,0,APR,2019,80467_0055_0050,Pipeline,0,0,CUSTOMER 21,14,01-Apr-19,01-Apr-19,01-Apr-19,CAPS,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 22,BRAND 8,SFG,COMPANY,,WHOLESALE,US,6555 - Description,80467_0055_0050
28-Mar-19,08-Feb-19,71615,DE,56686,56686- Description,1,10,80470,0055,0050,0055,80470 - Description,10,01-Apr-19, PIPELINE,UNFRMD,,0,,46,,OR,329444,329444 - Comments,0,APR,2019,80470_0055_0050,Pipeline,0,0,CUSTOMER 21,14,01-Apr-19,01-Apr-19,01-Apr-19,0,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 22,BRAND 8,OTH,OSTEO BI-FLEX,,WHOLESALE,EU,,80470_0055_0050
28-Mar-19,08-Feb-19,71615,DE,56686,56686- Description,1,10,80481,0055,0050,0051,80481 - Description,10,01-Apr-19, PIPELINE,UNFRMD,80481,800,REXL,46,,OR,329444,329444 - Comments,0,APR,2019,80481_0055_0050,Pipeline,0,0,CUSTOMER 21,14,01-Apr-19,01-Apr-19,01-Apr-19,REXL,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 22,BRAND 8,TAB,OSTEO BI-FLEX,,WHOLESALE,EU,80481 - Description,80481_0055_0050
28-Mar-19,08-Feb-19,71615,DE,56686,56686- Description,1,5,80484,0055,0050,05NB,80484 - Description,5,01-Apr-19, PIPELINE,UNFRMD,80912,250,B/N,46,,OR,329444,329444 - Comments,0,APR,2019,80484_0055_0050,Pipeline,0,0,CUSTOMER 21,14,01-Apr-19,01-Apr-19,01-Apr-19,B/N,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 22,BRAND 8,TAB,COMPANY,,WHOLESALE,US,80912 - Description,80484_0055_0050
28-Mar-19,08-Feb-19,71615,DE,56686,56686- Description,1,5,80485,0055,0050,05NB,80485 - Description,5,01-Apr-19, PIPELINE,UNFRMD,80878,500,REXL,46,,OR,329444,329444 - Comments,0,APR,2019,80485_0055_0050,Pipeline,0,0,CUSTOMER 21,14,01-Apr-19,01-Apr-19,01-Apr-19,REXL,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 22,BRAND 8,TAB,COMPANY,,WHOLESALE,US,80878 - Description,80485_0055_0050
28-Mar-19,08-Feb-19,71615,DE,56686,56686- Description,1,5,80486,0055,0050,05NB,80486 - Description,5,01-Apr-19, PIPELINE,UNFRMD,80881,400,REXL,46,,OR,329444,329444 - Comments,0,APR,2019,80486_0055_0050,Pipeline,0,0,CUSTOMER 21,14,01-Apr-19,01-Apr-19,01-Apr-19,REXL,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 22,BRAND 8,TAB,COMPANY,,WHOLESALE,US,80881 - Description,80486_0055_0050
28-Mar-19,08-Feb-19,71615,DE,56686,56686- Description,1,5,80487,0055,0050,05NB,80487 - Description,5,01-Apr-19, PIPELINE,UNFRMD,80883,500,REXL,46,,OR,329444,329444 - Comments,0,APR,2019,80487_0055_0050,Pipeline,0,0,CUSTOMER 21,14,01-Apr-19,01-Apr-19,01-Apr-19,REXL,14,14,14_2019,14_2019,14_2019,25-MAR-19,25-MAR-19,25-MAR-19,ACCOUNT DESC 22,BRAND 8,TAB,COMPANY,,WHOLESALE,US,80883 - Description,80487_0055_0050
28-Mar-19,08-Feb-19,71606,DE,56686,56686- Description,1,1,35832,SOLG,SOLG,SOLG,35832 - Description,1,06-May-19, PIPELINE,UNFRMD,,16,,45,,OR,395555440,395555440 - Comments,0,MAY,2019,35832_SOLG_SOLG,Pipeline,0,0,CUSTOMER 22,19,06-May-19,06-May-19,06-May-19,0,19,19,19_2019,19_2019,19_2019,29-APR-19,29-APR-19,29-APR-19,ACCOUNT DESC 22,BRAND 8,LIQ,SOLGAR HERBS & VITAMINS,,WHOLESALE,EU,,35832_SOLG_SOLG
28-Mar-19,08-Feb-19,71606,DE,56686,56686- Description,1,1,35833,SOLG,SOLG,SOLG,35833 - Description,1,06-May-19, PIPELINE,UNFRMD,,16,,45,,OR,395555440,395555440 - Comments,0,MAY,2019,35833_SOLG_SOLG,Pipeline,0,0,CUSTOMER 22,19,06-May-19,06-May-19,06-May-19,0,19,19,19_2019,19_2019,19_2019,29-APR-19,29-APR-19,29-APR-19,ACCOUNT DESC 23,BRAND 8,LIQ,SOLGAR HERBS & VITAMINS,,WHOLESALE,EU,,35833_SOLG_SOLG
